filename,label
Random/000693_synth_w93.png,Random
Random/000694_synth_w94.png,Random
Random/000695_synth_w95.png,Random
Random/000696_synth_w96.png,Random
Random/000697_synth_w97.png,Random
Random/000698_synth_w98.png,Random
Random/000699_synth_w99.png,Random
Scratch/000700_synth_w0.png,Scratch
Scratch/000701_synth_w1.png,Scratch
Scratch/000702_synth_w2.png,Scratch
Scratch/000703_synth_w3.png,Scratch
Scratch/000704_synth_w4.png,Scratch
Scratch/000705_synth_w5.png,Scratch
Scratch/000706_synth_w6.png,Scratch
Scratch/000707_synth_w7.png,Scratch
Scratch/000708_synth_w8.png,Scratch
Scratch/000709_synth_w9.png,Scratch
Scratch/000710_synth_w10.png,Scratch
Scratch/000711_synth_w11.png,Scratch
Scratch/000712_synth_w12.png,Scratch
Scratch/000713_synth_w13.png,Scratch
Scratch/000714_synth_w14.png,Scratch
Scratch/000715_synth_w15.png,Scratch
Scratch/000716_synth_w16.png,Scratch
Scratch/000717_synth_w17.png,Scratch
Scratch/000718_synth_w18.png,Scratch
Scratch/000719_synth_w19.png,Scratch
Scratch/000720_synth_w20.png,Scratch
Scratch/000721_synth_w21.png,Scratch
Scratch/000722_synth_w22.png,Scratch
Scratch/000723_synth_w23.png,Scratch
Scratch/000724_synth_w24.png,Scratch
Scratch/000725_synth_w25.png,Scratch
Scratch/000726_synth_w26.png,Scratch
Scratch/000727_synth_w27.png,Scratch
Scratch/000728_synth_w28.png,Scratch
Scratch/000729_synth_w29.png,Scratch
Scratch/000730_synth_w30.png,Scratch
Scratch/000731_synth_w31.png,Scratch
Scratch/000732_synth_w32.png,Scratch
Scratch/000733_synth_w33.png,Scratch
Scratch/000734_synth_w34.png,Scratch
Scratch/000735_synth_w35.png,Scratch
Scratch/000736_synth_w36.png,Scratch
Scratch/000737_synth_w37.png,Scratch
Scratch/000738_synth_w38.png,Scratch
Scratch/000739_synth_w39.png,Scratch
Scratch/000740_synth_w40.png,Scratch
Scratch/000741_synth_w41.png,Scratch
Scratch/000742_synth_w42.png,Scratch
Scratch/000743_synth_w43.png,Scratch
Scratch/000744_synth_w44.png,Scratch
Scratch/000745_synth_w45.png,Scratch
Scratch/000746_synth_w46.png,Scratch
Scratch/000747_synth_w47.png,Scratch
Scratch/000748_synth_w48.png,Scratch
Scratch/000749_synth_w49.png,Scratch
Scratch/000750_synth_w50.png,Scratch
Scratch/000751_synth_w51.png,Scratch
Scratch/000752_synth_w52.png,Scratch
Scratch/000753_synth_w53.png,Scratch
Scratch/000754_synth_w54.png,Scratch
Scratch/000755_synth_w55.png,Scratch
Scratch/000756_synth_w56.png,Scratch
Scratch/000757_synth_w57.png,Scratch
Scratch/000758_synth_w58.png,Scratch
Scratch/000759_synth_w59.png,Scratch
Scratch/000760_synth_w60.png,Scratch
Scratch/000761_synth_w61.png,Scratch
Scratch/000762_synth_w62.png,Scratch
Scratch/000763_synth_w63.png,Scratch
Scratch/000764_synth_w64.png,Scratch
Scratch/000765_synth_w65.png,Scratch
Scratch/000766_synth_w66.png,Scratch
Scratch/000767_synth_w67.png,Scratch
Scratch/000768_synth_w68.png,Scratch
Scratch/000769_synth_w69.png,Scratch
Scratch/000770_synth_w70.png,Scratch
Scratch/000771_synth_w71.png,Scratch
Scratch/000772_synth_w72.png,Scratch
Scratch/000773_synth_w73.png,Scratch
Scratch/000774_synth_w74.png,Scratch
Scratch/000775_synth_w75.png,Scratch
Scratch/000776_synth_w76.png,Scratch
Scratch/000777_synth_w77.png,Scratch
Scratch/000778_synth_w78.png,Scratch
Scratch/000779_synth_w79.png,Scratch
Scratch/000780_synth_w80.png,Scratch
Scratch/000781_synth_w81.png,Scratch
Scratch/000782_synth_w82.png,Scratch
Scratch/000783_synth_w83.png,Scratch
Scratch/000784_synth_w84.png,Scratch
Scratch/000785_synth_w85.png,Scratch
Scratch/000786_synth_w86.png,Scratch
Scratch/000787_synth_w87.png,Scratch
Scratch/000788_synth_w88.png,Scratch
Scratch/000789_synth_w89.png,Scratch
Scratch/000790_synth_w90.png,Scratch
Scratch/000791_synth_w91.png,Scratch
Scratch/000792_synth_w92.png,Scratch
Scratch/000793_synth_w93.png,Scratch
Scratch/000794_synth_w94.png,Scratch
Scratch/000795_synth_w95.png,Scratch
Scratch/000796_synth_w96.png,Scratch
Scratch/000797_synth_w97.png,Scratch
Scratch/000798_synth_w98.png,Scratch
Scratch/000799_synth_w99.png,Scratch
Near-full/000800_synth_w0.png,Near-full
Near-full/000801_synth_w1.png,Near-full
Near-full/000802_synth_w2.png,Near-full
Near-full/000803_synth_w3.png,Near-full
Near-full/000804_synth_w4.png,Near-full
Near-full/000805_synth_w5.png,Near-full
Near-full/000806_synth_w6.png,Near-full
Near-full/000807_synth_w7.png,Near-full
Near-full/000808_synth_w8.png,Near-full
Near-full/000809_synth_w9.png,Near-full
Near-full/000810_synth_w10.png,Near-full
Near-full/000811_synth_w11.png,Near-full
Near-full/000812_synth_w12.png,Near-full
Near-full/000813_synth_w13.png,Near-full
Near-full/000814_synth_w14.png,Near-full
Near-full/000815_synth_w15.png,Near-full
Near-full/000816_synth_w16.png,Near-full
Near-full/000817_synth_w17.png,Near-full
Near-full/000818_synth_w18.png,Near-full
Near-full/000819_synth_w19.png,Near-full
Near-full/000820_synth_w20.png,Near-full
Near-full/000821_synth_w21.png,Near-full
Near-full/000822_synth_w22.png,Near-full
Near-full/000823_synth_w23.png,Near-full
Near-full/000824_synth_w24.png,Near-full
Near-full/000825_synth_w25.png,Near-full
Near-full/000826_synth_w26.png,Near-full
Near-full/000827_synth_w27.png,Near-full
Near-full/000828_synth_w28.png,Near-full
Near-full/000829_synth_w29.png,Near-full
Near-full/000830_synth_w30.png,Near-full
Near-full/000831_synth_w31.png,Near-full
Near-full/000832_synth_w32.png,Near-full
Near-full/000833_synth_w33.png,Near-full
Near-full/000834_synth_w34.png,Near-full
Near-full/000835_synth_w35.png,Near-full
Near-full/000836_synth_w36.png,Near-full
Near-full/000837_synth_w37.png,Near-full
Near-full/000838_synth_w38.png,Near-full
Near-full/000839_synth_w39.png,Near-full
Near-full/000840_synth_w40.png,Near-full
Near-full/000841_synth_w41.png,Near-full
Near-full/000842_synth_w42.png,Near-full
Near-full/000843_synth_w43.png,Near-full
Near-full/000844_synth_w44.png,Near-full
Near-full/000845_synth_w45.png,Near-full
Near-full/000846_synth_w46.png,Near-full
Near-full/000847_synth_w47.png,Near-full
Near-full/000848_synth_w48.png,Near-full
Near-full/000849_synth_w49.png,Near-full
Near-full/000850_synth_w50.png,Near-full
Near-full/000851_synth_w51.png,Near-full
Near-full/000852_synth_w52.png,Near-full
Near-full/000853_synth_w53.png,Near-full
Near-full/000854_synth_w54.png,Near-full
Near-full/000855_synth_w55.png,Near-full
Near-full/000856_synth_w56.png,Near-full
Near-full/000857_synth_w57.png,Near-full
Near-full/000858_synth_w58.png,Near-full
Near-full/000859_synth_w59.png,Near-full
Near-full/000860_synth_w60.png,Near-full
Near-full/000861_synth_w61.png,Near-full
Near-full/000862_synth_w62.png,Near-full
Near-full/000863_synth_w63.png,Near-full
Near-full/000864_synth_w64.png,Near-full
Near-full/000865_synth_w65.png,Near-full
Near-full/000866_synth_w66.png,Near-full
Near-full/000867_synth_w67.png,Near-full
Near-full/000868_synth_w68.png,Near-full
Near-full/000869_synth_w69.png,Near-full
Near-full/000870_synth_w70.png,Near-full
Near-full/000871_synth_w71.png,Near-full
Near-full/000872_synth_w72.png,Near-full
Near-full/000873_synth_w73.png,Near-full
Near-full/000874_synth_w74.png,Near-full
Near-full/000875_synth_w75.png,Near-full
Near-full/000876_synth_w76.png,Near-full
Near-full/000877_synth_w77.png,Near-full
Near-full/000878_synth_w78.png,Near-full
Near-full/000879_synth_w79.png,Near-full
Near-full/000880_synth_w80.png,Near-full
Near-full/000881_synth_w81.png,Near-full
Near-full/000882_synth_w82.png,Near-full
Near-full/000883_synth_w83.png,Near-full
Near-full/000884_synth_w84.png,Near-full
Near-full/000885_synth_w85.png,Near-full
Near-full/000886_synth_w86.png,Near-full
Near-full/000887_synth_w87.png,Near-full
Near-full/000888_synth_w88.png,Near-full
Near-full/000889_synth_w89.png,Near-full
Near-full/000890_synth_w90.png,Near-full
Near-full/000891_synth_w91.png,Near-full
Near-full/000892_synth_w92.png,Near-full
Near-full/000893_synth_w93.png,Near-full
Near-full/000894_synth_w94.png,Near-full
Near-full/000895_synth_w95.png,Near-full
Near-full/000896_synth_w96.png,Near-full
Near-full/000897_synth_w97.png,Near-full
Near-full/000898_synth_w98.png,Near-full
Near-full/000899_synth_w99.png,Near-full
